"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000230234",0.491524427531044,1.49026416616506,0.943705872872021,1.57916169540163,0.114298973451002,0.148902773498739
"ENSG00000230262",6.06459224775364,-0.604918484847811,0.154327691692996,-3.91970150147242,8.86587086344679e-05,0.000188629952792028
"ENSG00000230269",10.0026194874151,5.41929698832504,0.816653474622526,6.6359810577307,3.22351240032642e-11,1.43667965254641e-10
"ENSG00000230294",0.436349060388605,1.25658316569835,0.955916481930831,1.31453237751504,0.188667109711131,0.233836331310079
"ENSG00000230300",0.74998168669164,-0.544746676616318,0.469239199910115,-1.16091468215074,0.245676597421509,0.295615893184346
"ENSG00000230303",6.87103973878981,-0.627249546841844,0.174277699034318,-3.59913833105134,0.000319273331217574,0.000630413710108091
"ENSG00000230310",4.25024680934714,0.148478890734288,0.159128227626196,0.933077009335364,0.35078020861033,0.405088640344041
"ENSG00000230317",2.38626213308682,-1.02085900305468,0.264087666893489,-3.86560650507929,0.000110813477767623,0.000232830076364501
"ENSG00000230333",27.6019730588621,-0.112915215520511,0.200230240277738,-0.563926884190352,0.572803892860587,0.620627716178377
"ENSG00000230366",6.87985551047958,1.89001222283111,0.230512134528773,8.1991875468716,2.42017097310894e-16,1.79123880022618e-15
"ENSG00000230368",3.04308848693934,-0.0887210726891521,0.423050571690039,-0.209717415898344,0.833888231877193,0.857816158186438
"ENSG00000230387",150.453513058138,2.08568524263772,0.3159752451426,6.60078684865472,4.08981224071839e-11,1.7962605675927e-10
"ENSG00000230390",1.53497983691081,1.696171463534,0.429886715798012,3.94562428007421,7.95923358031695e-05,0.000170605993335942
"ENSG00000230392",1.96476657763459,2.31526574383823,0.500524741301072,4.62567692022556,3.73376931518438e-06,9.51016909054069e-06
"ENSG00000230400",4.37333202884239,-1.67504203338498,0.236162104772463,-7.09276382423354,1.31459700951791e-12,6.75069690832113e-12
"ENSG00000230404",1.78682568886203,2.46351293875885,0.586409840699273,4.20100886407567,2.65728185784107e-05,6.07741975142598e-05
"ENSG00000230415",12.3247803225989,0.447536326917754,0.165112079725054,2.71050021090518,0.00671818058297377,0.0110069933801592
"ENSG00000230417",8.38655224418788,-0.439216135818687,0.221962887256426,-1.97878186415586,0.0478405712477854,0.0674069065775723
"ENSG00000230423",2.13610359455189,1.26778024825941,0.307426771173236,4.12384465874968,3.72600232254396e-05,8.38909150707293e-05
"ENSG00000230426",50.8626157160793,3.90125383572659,0.396167097444518,9.84749581904124,7.0273013060282e-23,8.78183012884047e-22
"ENSG00000230438",242.268276447082,-0.805350965468842,0.196493787574675,-4.09860777487827,4.15642691008482e-05,9.29484006091482e-05
"ENSG00000230440",0.222048068533835,0.933665179341161,1.56476573234824,0.596680487078414,0.550720722759052,0.599077198131219
"ENSG00000230448",0.814252749269168,2.23210283452678,0.500618039974618,4.45869436634755,8.24604021793567e-06,2.00590698431209e-05
"ENSG00000230454",33.696719997645,0.619807797455954,0.157871091564414,3.92603732142477,8.63567622457231e-05,0.000184210631551308
"ENSG00000230461",20.6595353345175,1.11386534804606,0.298216416509029,3.73509064687031,0.000187647584133329,0.00038168317113077
"ENSG00000230470",2.60256807830554,-1.49624260171706,0.286797253406608,-5.21707437551977,1.8177128546994e-07,5.39948261758453e-07
"ENSG00000230487",329.354369550625,-1.20904280891536,0.152220843588006,-7.9426889275933,1.97844677780803e-15,1.3414149784287e-14
"ENSG00000230490",16.0531495416185,-1.18202077202858,0.192416586757972,-6.1430295170726,8.0962230915563e-10,3.11677420491053e-09
"ENSG00000230499",3.87954627152496,0.110945524679537,0.196854821625971,0.563590588044303,0.573032793689144,0.620641258421626
"ENSG00000230506",1.85381908739972,2.81682955325144,0.445298006247446,6.32571786473746,2.52057993688462e-10,1.02757970987705e-09
"ENSG00000230523",0.791874836482445,0.40842470814301,0.399806320423517,1.02155640688812,0.306990899043754,0.359881421809723
"ENSG00000230525",0.9596358398156,-1.4199305053509,0.323597229068248,-4.38795631668229,1.14420749264605e-05,2.73922127621776e-05
"ENSG00000230526",9.13835047136039,0.644775969733707,0.263600004807937,2.44603929428415,0.0144435257958926,0.0223310145458867
"ENSG00000230533",39.71335488302,5.14558855518294,0.353038383174955,14.5751532989345,4.04214240341021e-48,2.16689054448233e-46
"ENSG00000230537",23.49261402649,-1.33919174401671,0.170778949996731,-7.84166751254966,4.44602307488793e-15,2.92458582082078e-14
"ENSG00000230539",2.31628800759953,0.488059177821351,0.339144004460565,1.43909127509905,0.150124663705927,0.190638713973256
"ENSG00000230542",2.66881566821446,0.302571247827788,0.269433206470552,1.12299167497329,0.261441030164474,0.311837336041468
"ENSG00000230551",574.954183689431,0.132056550619419,0.108467116091412,1.21748005642675,0.223421619932029,0.271444626732557
"ENSG00000230552",2.89229695577752,1.01047212222411,0.285177637261362,3.5433077148964,0.000395141347279984,0.000770404747789935
"ENSG00000230555",54.3221021775754,-0.687026854351548,0.124582179557753,-5.51464789579362,3.49478916353251e-08,1.1192691592419e-07
